,Computador_para_internet,Tem_tablet,Internet_em_casa,V02323,Celular_para_internet,Tablet_para_internet,Tv_para_internet,Outros_para_internet,internet_3G/4G,internet_discada,internet_banda_larga
75270,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75273,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75274,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75275,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
75278,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75284,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
75286,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75289,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75291,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75295,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75296,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75299,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75300,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75303,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75305,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75306,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75307,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75308,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75309,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75313,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75314,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75315,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75316,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75318,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75322,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75325,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75327,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não
75328,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75330,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75332,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75333,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75334,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75336,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75337,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
75338,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75339,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
75340,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75341,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75342,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
75343,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75344,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
75345,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75346,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75347,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75351,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75354,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
75355,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75357,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75358,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75364,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75365,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
75366,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75367,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
75371,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75372,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
75374,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
75392,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75424,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75451,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75456,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75458,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
75462,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
75463,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75464,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75466,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75468,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75471,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75474,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
75476,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
75477,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
75478,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75479,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
75481,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75482,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75484,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75485,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75486,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75487,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75490,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
75491,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
75495,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
75497,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
75498,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75499,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
75500,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75501,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
75503,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
75504,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
75505,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
75506,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
75507,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
75509,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
75511,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75513,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75514,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
75515,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
75518,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
75521,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75522,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75525,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75526,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75528,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
75529,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75533,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75534,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75537,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75539,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75548,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75566,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75590,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75592,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
75594,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75597,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
75604,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75607,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75608,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75610,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
75611,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75616,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75617,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75618,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
75622,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75625,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75626,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75627,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75629,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75632,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75634,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75637,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75638,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75639,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
75640,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75641,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75643,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
75646,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75649,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75651,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75652,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75653,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75654,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75655,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75657,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75659,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75660,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75664,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75666,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75667,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75668,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75670,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75671,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75673,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75676,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75678,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75679,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75680,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75681,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75683,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75687,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75689,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
75690,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75691,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75692,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75693,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75695,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
75702,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75705,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75708,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75709,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75711,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75715,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75722,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75723,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75724,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75728,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75729,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75733,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75734,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75737,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75740,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75744,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75745,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75748,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
75751,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75752,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75754,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75755,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75757,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
75758,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
75762,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
75763,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
75766,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75769,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75770,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75771,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75772,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75773,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75776,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75777,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75778,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75780,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75781,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75782,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75783,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75785,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75788,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75791,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75794,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75800,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75808,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75822,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75827,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75828,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75830,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75831,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75839,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75845,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75846,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75848,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75852,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75853,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75854,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75862,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75864,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75866,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75871,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75876,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75882,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75884,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim
75887,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75889,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75891,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
75893,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
75895,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75908,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
75917,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75930,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75934,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75946,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
75950,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75951,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
75956,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75959,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75964,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75967,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
75979,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
75983,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75985,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
75986,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
75987,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
75989,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
75990,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
75991,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
75993,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
75997,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76002,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim
76004,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
76006,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
76013,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
76018,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
76024,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
76025,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
76027,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
76031,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76038,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76039,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
76041,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
76042,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
76047,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
76070,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
76080,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76087,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76088,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
76089,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76091,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
76101,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76102,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
76106,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76143,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
76146,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
76147,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
76166,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76167,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
76174,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76177,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
76180,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
76181,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
76182,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76183,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76187,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
76189,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
76190,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76196,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
76198,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
76201,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76206,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
76209,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
76210,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
76213,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76215,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76217,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76218,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76222,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76223,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
76228,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76229,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
76230,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76237,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
76239,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76241,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
76242,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76243,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76245,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
76246,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76254,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
76255,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76256,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
76257,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76261,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
76262,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76265,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76267,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76268,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76271,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
76272,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76273,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
76274,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76275,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76276,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
76277,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
76279,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
76283,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
76284,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
