,V0226,V0227,V02270,V02271,V02272,V02273,V02274,V2027
95574,2.0,,3.0,1.0,1.0,1.0,3.0,1.0
95575,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
95578,4.0,3.0,0.0,2.0,,,,1.0
95580,2.0,,1.0,4.0,1.0,1.0,3.0,1.0
95582,4.0,3.0,2.0,0.0,,,,3.0
95583,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
95584,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
95585,2.0,,0.0,1.0,3.0,5.0,3.0,1.0
95587,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
95589,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
95590,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
95591,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
95592,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
95593,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
95594,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
95595,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
95596,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
95597,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
95598,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
95599,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
95600,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
95601,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
95603,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
95606,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
95612,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
95616,2.0,,1.0,1.0,3.0,1.0,1.0,3.0
95618,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
95623,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
95624,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
95632,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
95635,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
95636,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
95638,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
95639,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
95640,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
95643,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
95644,2.0,,1.0,0.0,1.0,3.0,1.0,1.0
95645,2.0,,1.0,0.0,3.0,3.0,5.0,1.0
95646,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
95650,2.0,,1.0,0.0,3.0,5.0,3.0,1.0
95651,2.0,,2.0,1.0,1.0,5.0,3.0,1.0
95657,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
95658,2.0,,1.0,0.0,3.0,5.0,3.0,1.0
95659,2.0,,3.0,1.0,3.0,1.0,1.0,1.0
95660,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
95661,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
95663,2.0,,0.0,1.0,1.0,3.0,1.0,1.0
95664,2.0,,0.0,2.0,1.0,5.0,3.0,1.0
95675,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
95682,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
95683,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
95684,2.0,,0.0,2.0,3.0,1.0,3.0,3.0
95685,4.0,3.0,2.0,0.0,,,,1.0
95686,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
95687,2.0,,0.0,1.0,1.0,5.0,3.0,3.0
95689,2.0,,1.0,0.0,1.0,3.0,1.0,1.0
95690,2.0,,0.0,1.0,3.0,5.0,3.0,3.0
95693,2.0,,2.0,1.0,3.0,1.0,1.0,1.0
95694,2.0,,2.0,1.0,3.0,5.0,1.0,3.0
95697,2.0,,0.0,2.0,3.0,1.0,1.0,1.0
95699,2.0,,1.0,3.0,1.0,3.0,1.0,1.0
95703,2.0,,3.0,0.0,1.0,3.0,3.0,1.0
95704,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
95709,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
95711,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
95712,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
95715,2.0,,1.0,1.0,1.0,3.0,1.0,1.0
95717,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
95722,2.0,,2.0,1.0,3.0,3.0,1.0,1.0
95728,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
95731,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
95732,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
95733,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
95738,2.0,,1.0,2.0,3.0,3.0,1.0,3.0
95744,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
95745,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
95747,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
95754,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
95781,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
95783,2.0,,1.0,0.0,3.0,1.0,5.0,1.0
95796,2.0,,,,1.0,1.0,1.0,3.0
95804,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
95808,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
95816,2.0,,1.0,2.0,3.0,1.0,1.0,1.0
95823,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
95828,2.0,,2.0,1.0,3.0,3.0,1.0,1.0
95839,2.0,,0.0,3.0,1.0,3.0,3.0,1.0
95841,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
95847,2.0,,1.0,0.0,1.0,1.0,1.0,3.0
95852,2.0,,2.0,2.0,3.0,3.0,1.0,3.0
95853,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
95854,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
95856,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
95858,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
95860,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
95864,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
95865,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
95866,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
95872,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
95874,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
95876,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
95877,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
95878,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
95879,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
95881,2.0,,3.0,0.0,1.0,3.0,3.0,1.0
95888,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
95895,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
95897,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
95898,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
95899,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
95902,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
95929,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
95932,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
95935,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
95944,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
95952,2.0,,,,1.0,3.0,1.0,3.0
95956,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
95963,2.0,,1.0,0.0,1.0,3.0,1.0,3.0
95965,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
95970,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
95972,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
95979,2.0,,2.0,0.0,1.0,3.0,1.0,1.0
95980,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
95981,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
95987,2.0,,8.0,0.0,3.0,3.0,1.0,1.0
95989,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
95990,2.0,,0.0,3.0,1.0,1.0,3.0,1.0
95991,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
95994,2.0,,2.0,0.0,3.0,1.0,1.0,1.0
95995,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
95997,2.0,,1.0,2.0,3.0,1.0,1.0,3.0
95998,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
96000,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
96010,2.0,,4.0,0.0,1.0,5.0,3.0,1.0
96014,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
96019,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
96021,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
96022,2.0,,0.0,2.0,3.0,3.0,1.0,1.0
96023,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
96024,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
96025,2.0,,2.0,0.0,3.0,1.0,1.0,3.0
96027,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
96029,2.0,,0.0,2.0,3.0,1.0,1.0,1.0
96031,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
96033,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
96042,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
96043,2.0,,0.0,3.0,3.0,3.0,1.0,1.0
96051,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
96057,2.0,,2.0,0.0,3.0,1.0,1.0,1.0
96063,2.0,,2.0,0.0,3.0,3.0,1.0,3.0
96068,2.0,,2.0,2.0,3.0,3.0,1.0,1.0
96069,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
96073,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
96084,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
96090,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
96093,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
96094,2.0,,1.0,0.0,3.0,5.0,1.0,3.0
96097,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
96102,4.0,3.0,1.0,2.0,,,,3.0
96114,2.0,,0.0,3.0,3.0,3.0,3.0,1.0
96122,2.0,,2.0,0.0,3.0,1.0,1.0,1.0
96123,2.0,,0.0,1.0,1.0,3.0,1.0,3.0
96124,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
96125,2.0,,,,3.0,1.0,3.0,3.0
96128,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
96131,2.0,,2.0,1.0,1.0,1.0,1.0,1.0
96143,2.0,,1.0,2.0,1.0,1.0,3.0,3.0
96148,2.0,,1.0,2.0,1.0,1.0,1.0,1.0
96152,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
96153,2.0,,0.0,2.0,3.0,1.0,3.0,3.0
96155,2.0,,1.0,1.0,1.0,3.0,3.0,3.0
96158,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
96159,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
96160,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
96161,2.0,,,,1.0,3.0,3.0,3.0
96162,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
96163,2.0,,0.0,2.0,3.0,1.0,1.0,1.0
96167,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
96168,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
96180,2.0,,2.0,1.0,1.0,1.0,1.0,1.0
96181,2.0,,0.0,2.0,1.0,1.0,1.0,1.0
96182,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
96186,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
96190,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
96191,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
96192,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
96197,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
96200,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
96202,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
96203,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
96204,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
96206,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96208,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
96212,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
96216,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96217,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
96221,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
96222,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
96227,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
96230,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
96231,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
96233,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
96235,2.0,,0.0,2.0,3.0,1.0,1.0,1.0
96237,2.0,,0.0,4.0,1.0,1.0,1.0,1.0
96240,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
96243,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
96245,2.0,,1.0,0.0,1.0,1.0,1.0,3.0
96247,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
96248,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
96249,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
96250,2.0,,,,3.0,1.0,1.0,3.0
96252,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
96253,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
96258,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
96262,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
96265,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
96267,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
96282,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
96289,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
96292,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
96293,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
96297,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96300,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
96304,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
96306,2.0,,0.0,2.0,1.0,3.0,3.0,3.0
96312,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
96315,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
96316,2.0,,3.0,0.0,1.0,1.0,3.0,3.0
96317,2.0,,6.0,0.0,1.0,1.0,3.0,1.0
96319,2.0,,4.0,0.0,3.0,1.0,1.0,1.0
96321,2.0,,2.0,2.0,3.0,1.0,3.0,1.0
96334,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
96338,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
96339,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
96342,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
96348,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
96351,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
96354,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
96356,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
96361,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
96366,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
96367,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
96369,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
96371,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
96372,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
96373,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
96375,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
96384,2.0,,0.0,2.0,1.0,1.0,3.0,3.0
96388,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
96397,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
96405,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
96406,2.0,,2.0,0.0,1.0,3.0,3.0,3.0
96408,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
96409,2.0,,1.0,2.0,1.0,3.0,3.0,1.0
96411,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
96412,2.0,,0.0,2.0,3.0,1.0,5.0,3.0
96413,4.0,3.0,1.0,0.0,,,,1.0
96414,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
96415,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
96417,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
96418,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
96419,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
96423,2.0,,3.0,0.0,1.0,3.0,3.0,1.0
96426,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
96429,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
96432,2.0,,0.0,2.0,1.0,3.0,3.0,1.0
96434,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
96435,2.0,,0.0,2.0,3.0,5.0,3.0,3.0
96438,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
96441,2.0,,0.0,2.0,1.0,1.0,3.0,3.0
96445,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
96447,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
96450,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
96456,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
96457,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96463,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
96465,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
96469,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
96472,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96473,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96476,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
96478,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
96479,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
96481,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96485,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
96487,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
96493,4.0,3.0,1.0,1.0,,,,1.0
96494,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
96495,2.0,,1.0,2.0,3.0,1.0,3.0,1.0
96499,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
96500,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
96501,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
96504,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
96505,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
96508,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96509,2.0,,,,1.0,3.0,3.0,3.0
96510,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
96511,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
96516,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96517,2.0,,0.0,2.0,1.0,1.0,3.0,3.0
96520,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
96524,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
96526,2.0,,0.0,2.0,1.0,3.0,3.0,3.0
96528,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
96539,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
96540,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
96551,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
96558,2.0,,1.0,1.0,1.0,3.0,1.0,1.0
96563,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
96566,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96568,2.0,,2.0,1.0,1.0,1.0,5.0,1.0
96569,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96570,2.0,,0.0,2.0,1.0,1.0,1.0,3.0
96572,2.0,,3.0,2.0,3.0,1.0,1.0,1.0
96574,2.0,,1.0,1.0,1.0,1.0,5.0,1.0
96575,2.0,,3.0,0.0,1.0,1.0,1.0,1.0
96576,2.0,,0.0,2.0,1.0,1.0,1.0,1.0
96580,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
96581,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
96586,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
96588,2.0,,0.0,2.0,1.0,5.0,3.0,3.0
96590,2.0,,2.0,1.0,3.0,3.0,1.0,1.0
96593,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
96596,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
96597,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
96600,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
96602,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
96613,2.0,,1.0,1.0,3.0,3.0,1.0,3.0
96614,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
96616,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
96617,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
96626,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
96628,2.0,,0.0,1.0,3.0,5.0,3.0,3.0
96641,2.0,,1.0,2.0,3.0,1.0,1.0,1.0
96642,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
96645,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
96647,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
96648,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
96654,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
96656,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
96657,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
96658,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96661,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
96662,2.0,,2.0,2.0,3.0,1.0,3.0,1.0
96671,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
96672,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
96674,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96677,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
96678,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
96685,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
96686,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
96690,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
96692,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
96695,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
96697,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
96702,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96705,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
96707,2.0,,0.0,3.0,3.0,1.0,3.0,1.0
96715,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
96716,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
96722,2.0,,2.0,0.0,1.0,3.0,1.0,1.0
96726,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96731,2.0,,3.0,1.0,1.0,1.0,3.0,1.0
96733,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
96736,2.0,,2.0,1.0,1.0,1.0,1.0,1.0
96741,2.0,,0.0,2.0,1.0,1.0,1.0,1.0
96743,2.0,,1.0,1.0,3.0,3.0,3.0,3.0
96745,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
96746,2.0,,0.0,1.0,1.0,1.0,5.0,1.0
96749,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
96752,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
96755,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
96757,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
96759,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
96760,2.0,,2.0,3.0,3.0,1.0,3.0,1.0
96762,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
96763,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
96764,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
96771,2.0,,0.0,1.0,1.0,3.0,1.0,3.0
96774,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
96775,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
96776,2.0,,1.0,2.0,3.0,1.0,1.0,1.0
96780,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96783,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
96787,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96788,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
96797,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96798,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
96802,2.0,,3.0,0.0,3.0,3.0,3.0,1.0
96804,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
96808,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96810,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96812,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
96814,2.0,,0.0,3.0,1.0,1.0,3.0,1.0
96817,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
96818,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
96819,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
96820,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96821,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
96824,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
96825,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
96826,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
96827,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96829,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
96833,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
96834,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96835,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
96836,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
96837,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
96839,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
96842,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96843,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96844,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96847,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96848,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
96852,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
96853,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
96857,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
96861,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
96864,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
96875,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
96883,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
96885,2.0,,2.0,1.0,3.0,3.0,1.0,1.0
96895,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
96898,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
96902,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
96905,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
96907,2.0,,0.0,2.0,3.0,1.0,1.0,3.0
96908,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
96911,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
96913,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
96916,2.0,,0.0,2.0,1.0,5.0,3.0,3.0
96917,2.0,,1.0,2.0,3.0,3.0,1.0,1.0
96918,2.0,,0.0,1.0,1.0,5.0,3.0,1.0
96925,2.0,,1.0,0.0,1.0,5.0,3.0,1.0
96927,2.0,,6.0,0.0,3.0,1.0,3.0,1.0
96932,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
96935,4.0,3.0,0.0,1.0,,,,1.0
