,Computador_para_internet,Tem_tablet,Internet_em_casa,V02323,Celular_para_internet,Tablet_para_internet,Tv_para_internet,Outros_para_internet,internet_3G/4G,internet_discada,internet_banda_larga
96783,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
96785,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
96787,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
96793,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
96795,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96797,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96802,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
96805,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
96808,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96810,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96812,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96817,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
96819,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
96820,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96821,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
96827,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
96834,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96836,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96840,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96843,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96844,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96846,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96848,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96853,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
96857,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
96861,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
96867,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
96875,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
96882,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não
96883,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
96884,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
96885,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim
96895,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
96897,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96898,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
96901,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim
96902,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim
96905,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim
96907,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96913,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim
96916,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
96925,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96927,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
96932,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
96935,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
96936,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
96937,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
96939,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96946,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96948,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96951,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96956,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96961,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
96964,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96967,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
96968,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96974,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
96982,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
96984,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
96990,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
96991,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
96992,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
96993,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
96994,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
96996,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
96999,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97000,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97002,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97004,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97007,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97008,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97013,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Sim
97014,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97016,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97018,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97019,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97023,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97025,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
97026,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97031,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
97035,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97036,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97037,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
97044,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97046,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97047,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97049,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97053,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97058,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97060,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97064,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97068,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97069,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97071,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97074,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97075,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97078,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97079,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97093,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
97105,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
97108,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
97110,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
97112,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97115,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97118,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97128,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97134,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97136,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97137,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97138,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97140,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97146,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
97150,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97151,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97153,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97154,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97159,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97160,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97208,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97209,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97215,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97217,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97218,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97223,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97224,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97225,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97226,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97234,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97235,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97236,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97239,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97240,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97244,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97245,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97249,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97252,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97253,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97256,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97259,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97260,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97261,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97271,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97274,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97275,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97276,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97282,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97285,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97287,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97289,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
97291,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97296,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97298,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97299,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97300,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97302,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97303,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97305,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97306,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97309,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97314,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97315,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97323,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97324,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97325,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
97331,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97332,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97335,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97337,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97338,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
97339,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97340,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97342,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
97344,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97345,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97346,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97351,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97352,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97355,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97357,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97363,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
97369,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97373,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97380,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97382,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97386,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97403,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
97416,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97418,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97422,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97424,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97427,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97428,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97441,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97447,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97449,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97450,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
97451,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
97457,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97459,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97465,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97466,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97468,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97472,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
97475,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
97480,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
97481,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
97482,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97483,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97486,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97488,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97489,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97493,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97495,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97496,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97497,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97502,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97504,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
97508,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97515,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
97516,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97523,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97543,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
97546,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
97547,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
97548,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
97551,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97554,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
97555,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
97557,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
97558,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97559,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
97560,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97562,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
97564,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97568,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97569,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
97571,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97573,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97576,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97577,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97579,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
97580,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97581,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97582,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97584,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
97585,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97586,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97594,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97596,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97599,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97601,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97605,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97606,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97608,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
97616,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97617,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97620,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97622,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97638,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim
97644,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
97652,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97656,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97659,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97665,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97667,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97668,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim
97674,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97677,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
97679,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97684,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97685,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97694,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97710,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97719,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97720,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97725,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97727,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97728,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97729,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
97730,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97733,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97734,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97735,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97736,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97741,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97747,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
97750,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97757,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97758,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97766,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97768,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97781,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97784,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97787,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
97793,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97805,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
97819,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
97820,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
97824,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97827,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
97832,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97834,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97841,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97844,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97845,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97847,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97848,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97849,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97853,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97855,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
97856,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97859,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97862,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97864,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97875,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97878,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97880,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
97887,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97888,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
97891,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97892,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
97894,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
97895,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97897,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97901,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97902,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97904,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97908,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
97910,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
97914,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
97915,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
